word,count
yard,3
yates,3
000-plus,2
000-yard,2
49,2
50,2
83,2
100-yard,2
104,2
118,2
121,2
126,2
146,2
156,2
166,2
17th,2
1982-83,2
1983-86,2
1989,2
2-point,2
2004,2
2005,2
2006,2
2011-13,2
211,2
229,2
27-5,2
284,2
29,2
3-by-2,2
3-plus,2
30,2
300-plus,2
300-yard,2
31,2
394,2
4,2
4.5,2
400,2
400-plus,2
401,2
410,2
44,2
445,2
45.2,2
468,2
47.1,2
48,2
498,2
54-yard,2
544,2
572,2
41791,2
41794,2
6.5,2
61.2,2
62,2
67,2
68.9,2
70,2
72,2
765,2
77,2
803,2
815,2
85,2
86,2
89,2
90,2
900,2
949,2
a.j,2
aaron,2
abilities,2
abuse,2
acclimated,2
accomplish,2
accomplished,2
adam,2
addazio,2
adjustment,2
advisory,2
affects,2
aggie,2
aggression,2
aggressively,2
alabama's,2
all-aac,2
all-around,2
all-coast,2
all-freshman,2
all-important,2
all-mvfc,2
all-ovc,2
alto,2
amazing,2
anchoring,2
anchors,2
andre,2
ann,2
anticipates,2
anxious,2
anyone,2
apparent,2
arbor,2
aren't,2
arkansas',2
asset,2
assignments,2
associated,2
athens,2
athletes,2
attempted,2
attend,2
attended,2
australia,2
available,2
average-at-best,2
aware,2
badgers,2
bakhtiari,2
barr,2
barrel-chested,2
barrell,2
baseball,2
based,2
batted,2
battery,2
battle-tested,2
battled,2
battling,2
bc,2
bear,2
beating,2
began,2
bench,2
benches,2
big-bodied,2
bleeding,2
blindside,2
blitzers,2
blue,2
boise,2
books,2
booming,2
boosted,2
boswell,2
bottom,2
brad,2
breakout,2
brett,2
brother's,2
bsu's,2
buccaneers,2
bucket,2
builds,2
bulldogs,2
bullough,2
bump-and-steer,2
bushland,2
bushnell,2
butkus,2
buzz,2
cal,2
calm,2
cam,2
campanaro,2
captured,2
car,2
cardinals,2
caretaker,2
carr's,2
carrying,2
caused,2
causing,2
centers,2
characterized,2
charge,2
chases,2
checks,2
chick-fil-a,2
china,2
choppy,2
chore,2
chunks,2
clay,2
cleats,2
climbing,2
climbs,2
clowney,2
club,2
coby,2
collapse,2
collarbone,2
colts,2
commanded,2
commands,2
committed,2
committee,2
compared,2
comparison,2
comparisons,2
complementary,2
complete,2
concluded,2
connect,2
connected,2
constantly,2
contested,2
continues,2
contribute,2
contributed,2
controlling,2
conversion,2
coordinator,2
cordle,2
cornerback,2
country's,2
county,2
cover,2
coverages,2
crafty,2
creative,2
credited,2
crimson,2
crossers,2
csu,2
culminating,2
d-i,2
dahl,2
dancing,2
dangerous,2
danser,2
deceive,2
deceiving,2
deceptive,2
dedicate,2
deep-ball,2
deficit,2
define,2
demonstrated,2
der,2
detached,2
dictates,2
didn,2
diego,2
different,2
dig,2
diminished,2
diminishes,2
directed,2
dirty,2
disciplined,2
discussing,2
displayed,2
displaying,2
disruptive,2
distribution,2
doctors,2
doing,2
dominate,2
donnell,2
drag-down,2
draw,2
draws,2
dream,2
driving,2
dropped,2
dual-threat,2
duke,2
eastern,2
edds,2
elbow,2
elected,2
element,2
elevated,2
enable,2
enables,2
ending,2
engaging,2
enjoy,2
enjoying,2
equipped,2
errors,2
ertz,2
established,2
establishing,2
evade,2
evading,2
evaluation,2
exactly,2
excels,2
excitement,2
exciting,2
exclusively,2
execute,2
extras,2
facets,2
fall,2
FALSE,2
fasano,2
faster,2
fbs-level,2
featuring,2
femur,2
fend,2
fg,2
fibula,2
fiedorowicz,2
fiery,2
fifth,2
film,2
fisher,2
fits,2
fla,2
flags,2
flash,2
flashed,2
flashy,2
flat,2
flattens,2
fleener,2
